order_id,customer_id,order_date,payment_method,order_status
1908,142,2025-03-10,Debit Card,Cancelled
1909,506,2024-03-02,Credit Card,Cancelled
1910,577,2024-03-24,Credit Card,Cancelled
1911,320,2025-12-29,COD,Cancelled
1912,629,2025-08-23,Credit Card,Delivered
1913,686,2025-03-19,Credit Card,Delivered
1914,91,2024-10-04,COD,Delivered
1915,8,2024-03-11,COD,Delivered
1916,370,2024-10-20,COD,Delivered
1917,230,2025-08-27,UPI,Delivered
1918,150,2025-07-20,Credit Card,Cancelled
1919,5,2025-09-14,Credit Card,Delivered
1920,762,2024-08-19,Debit Card,Cancelled
1921,486,2025-11-27,Credit Card,Delivered
1922,135,2025-04-24,Debit Card,Delivered
1923,396,2024-08-10,UPI,Cancelled
1924,603,2025-02-15,Credit Card,Delivered
1925,910,2025-01-30,UPI,Delivered
1926,273,2025-07-02,UPI,Cancelled
1927,591,2025-02-15,COD,Cancelled
1928,197,2025-06-06,Debit Card,Cancelled
1929,908,2025-11-01,Debit Card,Delivered
1930,824,2024-05-23,UPI,Delivered
1931,315,2025-09-12,Credit Card,Cancelled
1932,308,2024-10-26,Debit Card,Cancelled
1933,489,2024-08-01,COD,Delivered
1934,862,2025-06-07,Credit Card,Delivered
1935,761,2024-08-20,Debit Card,Delivered
1936,211,2024-11-03,COD,Delivered
1937,750,2025-09-16,Credit Card,Cancelled
1938,322,2025-08-30,UPI,Cancelled
1939,538,2025-03-26,UPI,Delivered
1940,716,2024-12-09,UPI,Cancelled
1941,352,2024-02-02,UPI,Delivered
1942,164,2025-12-16,Debit Card,Delivered
1943,310,2025-12-27,Debit Card,Cancelled
1944,54,2025-06-20,Debit Card,Delivered
1945,919,2025-07-29,Credit Card,Delivered
1946,151,2024-08-16,COD,Delivered
1947,615,2025-02-10,Credit Card,Delivered
1948,15,2025-09-09,UPI,Delivered
1949,647,2024-05-19,Debit Card,Delivered
1950,879,2025-07-21,Credit Card,Delivered
1951,937,2025-01-03,Credit Card,Delivered
1952,25,2024-10-19,Debit Card,Delivered
1953,606,2025-03-22,COD,Delivered
1954,111,2024-08-20,Debit Card,Delivered
1955,769,2025-01-23,UPI,Delivered
1956,654,2025-11-23,Credit Card,Delivered
1957,961,2024-03-18,Credit Card,Cancelled
1958,141,2024-03-05,UPI,Delivered
1959,166,2025-11-06,Debit Card,Delivered
1960,497,2024-07-18,UPI,Cancelled
1961,693,2024-08-04,Debit Card,Delivered
1962,999,2024-05-21,Debit Card,Delivered
1963,282,2025-11-15,UPI,Cancelled
1964,406,2024-06-27,UPI,Delivered
1965,255,2024-12-31,Debit Card,Delivered
1966,410,2025-03-18,Credit Card,Cancelled
1967,705,2025-05-15,UPI,Cancelled
1968,409,2024-09-26,Debit Card,Delivered
1969,354,2024-07-24,Debit Card,Delivered
1970,541,2025-03-06,UPI,Cancelled
1971,91,2025-02-15,Credit Card,Cancelled
1972,836,2025-11-28,UPI,Delivered
1973,862,2025-07-09,UPI,Cancelled
1974,397,2024-01-19,Credit Card,Cancelled
1975,880,2025-04-26,Debit Card,Cancelled
1976,206,2025-06-13,UPI,Cancelled
1977,710,2025-06-12,Debit Card,Cancelled
1978,912,2024-09-24,COD,Delivered
1979,293,2024-10-05,COD,Delivered
1980,697,2024-10-18,Debit Card,Delivered
1981,871,2025-05-08,COD,Delivered
1982,236,2024-11-02,Credit Card,Delivered
1983,858,2024-02-10,Credit Card,Cancelled
1984,911,2025-04-07,Credit Card,Cancelled
1985,663,2024-05-06,Debit Card,Delivered
1986,946,2024-07-15,COD,Delivered
1987,678,2025-11-12,UPI,Delivered
1988,873,2025-08-02,UPI,Cancelled
1989,399,2025-05-23,UPI,Cancelled
1990,753,2025-05-21,UPI,Delivered
1991,227,2025-06-21,Credit Card,Delivered
1992,795,2024-02-28,Credit Card,Cancelled
1993,196,2024-12-31,Debit Card,Cancelled
1994,899,2025-10-23,Credit Card,Delivered
1995,369,2024-11-28,Debit Card,Delivered
1996,716,2024-11-19,Credit Card,Delivered
1997,446,2025-11-04,COD,Delivered
1998,235,2024-11-01,Credit Card,Delivered
1999,569,2024-06-16,COD,Delivered
2000,1000,2024-10-18,Credit Card,Delivered
2001,583,2024-08-29,COD,Cancelled
2002,774,2025-11-08,COD,Delivered
2003,922,2025-01-26,COD,Delivered
2004,297,2024-01-25,COD,Cancelled
2005,337,2025-02-09,UPI,Delivered
2006,994,2025-02-12,COD,Delivered
2007,718,2024-11-12,Credit Card,Delivered
2008,806,2024-05-08,UPI,Delivered
2009,667,2024-09-05,UPI,Delivered
2010,845,2024-05-15,Debit Card,Delivered
2011,580,2024-09-04,UPI,Delivered
2012,748,2024-05-29,Credit Card,Delivered
2013,294,2025-10-09,Debit Card,Cancelled
2014,31,2024-08-30,Credit Card,Delivered
2015,830,2025-05-28,Debit Card,Delivered
2016,130,2025-06-30,Debit Card,Delivered
2017,767,2024-08-30,Debit Card,Delivered
2018,645,2025-01-22,Credit Card,Delivered
2019,878,2025-05-31,COD,Cancelled
2020,486,2024-12-15,UPI,Delivered
2021,770,2024-09-22,COD,Delivered
2022,641,2024-09-15,COD,Delivered
2023,636,2024-09-26,UPI,Cancelled
2024,428,2025-08-24,Debit Card,Delivered
2025,808,2025-01-18,Credit Card,Delivered
2026,849,2024-07-13,COD,Cancelled
2027,885,2024-04-15,UPI,Delivered
2028,22,2025-06-29,Credit Card,Delivered
2029,629,2025-09-06,Credit Card,Delivered
2030,189,2025-04-10,COD,Delivered
2031,682,2024-08-25,UPI,Cancelled
2032,996,2024-11-21,Credit Card,Delivered
2033,975,2025-01-26,COD,Delivered
2034,675,2025-04-10,COD,Delivered
2035,798,2025-10-21,COD,Delivered
2036,697,2025-01-22,Credit Card,Cancelled
2037,845,2025-05-13,Credit Card,Delivered
2038,115,2024-07-08,Debit Card,Delivered
2039,588,2024-03-22,Debit Card,Delivered
2040,499,2025-06-14,COD,Cancelled
2041,693,2024-04-07,UPI,Delivered
2042,458,2024-08-11,COD,Delivered
2043,893,2024-01-23,UPI,Delivered
2044,851,2024-06-20,UPI,Delivered
2045,118,2025-06-04,Credit Card,Delivered
2046,100,2024-11-06,COD,Delivered
2047,568,2024-02-17,UPI,Cancelled
2048,818,2024-02-25,COD,Delivered
2049,670,2024-04-09,UPI,Delivered
2050,428,2025-08-29,COD,Delivered
2051,742,2025-04-11,COD,Delivered
2052,358,2025-01-14,UPI,Delivered
2053,595,2025-05-17,COD,Delivered
2054,479,2025-12-30,UPI,Cancelled
2055,917,2024-09-24,UPI,Delivered
2056,84,2024-05-11,COD,Cancelled
2057,648,2024-03-24,COD,Delivered
2058,38,2024-08-12,UPI,Delivered
2059,700,2025-12-08,UPI,Delivered
2060,35,2025-11-08,Credit Card,Delivered
2061,939,2025-03-20,Debit Card,Cancelled
2062,731,2025-07-27,COD,Delivered
2063,190,2025-11-29,COD,Delivered
2064,136,2025-06-09,Credit Card,Delivered
2065,822,2025-04-08,UPI,Cancelled
2066,695,2025-11-16,Debit Card,Cancelled
2067,504,2025-12-21,Debit Card,Cancelled
2068,1,2024-06-09,Credit Card,Delivered
2069,179,2024-07-08,COD,Delivered
2070,340,2024-04-23,Credit Card,Delivered
2071,276,2025-03-10,COD,Delivered
2072,920,2024-04-21,Debit Card,Delivered
2073,870,2024-08-16,Credit Card,Delivered
2074,247,2025-06-20,COD,Cancelled
2075,418,2024-09-12,UPI,Cancelled
2076,540,2024-06-29,UPI,Cancelled
2077,951,2024-08-19,Credit Card,Cancelled
2078,891,2024-07-09,Credit Card,Delivered
2079,721,2025-05-03,COD,Delivered
2080,499,2025-05-09,Debit Card,Delivered
2081,56,2024-06-27,Credit Card,Delivered
2082,391,2024-09-28,UPI,Delivered
2083,547,2025-04-30,COD,Delivered
2084,374,2025-03-22,Credit Card,Delivered
2085,418,2024-01-13,COD,Cancelled
2086,570,2024-08-27,UPI,Cancelled
2087,176,2024-02-05,Debit Card,Delivered
2088,529,2025-10-31,Credit Card,Delivered
2089,472,2025-07-15,Credit Card,Cancelled
2090,625,2025-07-22,Credit Card,Delivered
2091,456,2025-05-18,COD,Delivered
2092,236,2025-07-22,Debit Card,Delivered
2093,607,2025-10-03,Debit Card,Cancelled
2094,223,2024-08-20,Credit Card,Cancelled
2095,599,2025-09-21,Credit Card,Cancelled
2096,628,2024-10-14,UPI,Cancelled
2097,502,2024-09-18,Credit Card,Cancelled
2098,369,2025-06-11,COD,Delivered
2099,475,2025-01-17,Credit Card,Delivered
2100,836,2024-08-04,COD,Delivered
2101,300,2025-10-04,COD,Cancelled
2102,409,2024-12-29,UPI,Cancelled
2103,666,2024-12-21,Credit Card,Delivered
2104,447,2024-01-24,Credit Card,Cancelled
2105,232,2025-02-08,Credit Card,Cancelled
2106,328,2025-12-05,Debit Card,Delivered
2107,216,2025-10-02,Debit Card,Delivered
2108,638,2025-02-28,Debit Card,Delivered
2109,877,2025-05-01,Credit Card,Cancelled
2110,340,2024-07-14,Credit Card,Delivered
2111,382,2025-07-30,Debit Card,Delivered
2112,34,2024-10-10,Credit Card,Delivered
2113,4,2025-05-27,UPI,Delivered
2114,661,2024-11-30,Debit Card,Delivered
2115,870,2025-12-11,Credit Card,Delivered
2116,880,2025-01-24,UPI,Cancelled
2117,405,2024-07-24,COD,Delivered
2118,912,2025-05-24,Credit Card,Delivered
2119,240,2025-02-17,UPI,Delivered
2120,540,2024-08-09,UPI,Delivered
2121,166,2025-12-29,UPI,Cancelled
2122,600,2024-09-14,Debit Card,Cancelled
2123,169,2025-07-11,COD,Cancelled
2124,425,2025-02-06,COD,Delivered
2125,183,2024-08-06,Debit Card,Cancelled
2126,180,2025-02-20,Credit Card,Delivered
2127,159,2024-05-12,Credit Card,Cancelled
2128,458,2025-06-01,COD,Cancelled
2129,557,2025-07-26,COD,Delivered
2130,109,2024-05-30,Debit Card,Cancelled
2131,440,2025-03-12,Debit Card,Delivered
2132,741,2024-09-03,COD,Delivered
2133,759,2025-08-19,Credit Card,Delivered
2134,899,2024-06-01,Debit Card,Delivered
2135,825,2025-10-31,COD,Delivered
2136,762,2024-04-06,Credit Card,Cancelled
2137,459,2025-02-04,COD,Delivered
2138,185,2025-09-22,Debit Card,Delivered
2139,730,2024-11-10,Credit Card,Delivered
2140,236,2025-02-17,Credit Card,Delivered
2141,319,2024-09-09,Debit Card,Cancelled
2142,443,2025-09-04,Debit Card,Cancelled
2143,723,2024-10-11,COD,Cancelled
2144,32,2024-11-24,Debit Card,Cancelled
2145,837,2024-10-07,Credit Card,Cancelled
2146,222,2025-04-07,COD,Delivered
2147,871,2025-11-02,UPI,Cancelled
2148,417,2024-07-10,Credit Card,Delivered
2149,498,2025-12-15,COD,Delivered
2150,444,2024-04-15,Credit Card,Delivered
2151,238,2025-12-08,Credit Card,Delivered
2152,364,2025-06-05,Credit Card,Delivered
2153,442,2024-06-16,UPI,Delivered
2154,743,2025-05-03,Credit Card,Delivered
2155,173,2025-08-29,COD,Delivered
2156,341,2025-12-18,COD,Delivered
2157,595,2025-08-25,UPI,Delivered
2158,718,2025-09-14,Credit Card,Cancelled
2159,587,2025-05-03,UPI,Delivered
2160,478,2024-03-18,Credit Card,Delivered
2161,23,2024-07-03,COD,Delivered
2162,822,2024-02-08,UPI,Delivered
2163,574,2025-05-10,Debit Card,Delivered
2164,932,2025-01-08,Credit Card,Cancelled
2165,397,2024-09-05,COD,Delivered
2166,226,2025-01-01,Credit Card,Cancelled
2167,895,2024-11-20,Debit Card,Cancelled
2168,338,2025-11-20,Credit Card,Delivered
2169,782,2025-10-03,UPI,Delivered
2170,113,2024-01-21,UPI,Cancelled
2171,259,2024-09-14,COD,Delivered
2172,165,2024-10-07,COD,Cancelled
2173,905,2025-07-29,Credit Card,Delivered
2174,122,2024-10-17,Credit Card,Cancelled
2175,987,2025-08-22,Debit Card,Cancelled
2176,94,2024-03-24,UPI,Cancelled
2177,769,2024-04-05,Debit Card,Delivered
2178,533,2024-01-24,Credit Card,Cancelled
2179,487,2024-02-10,UPI,Delivered
2180,757,2024-06-22,COD,Delivered
2181,319,2024-02-12,COD,Delivered
2182,328,2024-12-16,UPI,Delivered
2183,494,2024-10-31,Debit Card,Delivered
2184,711,2025-08-23,UPI,Delivered
2185,153,2024-10-01,Debit Card,Cancelled
2186,154,2025-05-09,Debit Card,Delivered
2187,954,2025-09-07,Debit Card,Delivered
2188,882,2024-02-26,Credit Card,Delivered
2189,968,2025-03-26,Debit Card,Delivered
2190,567,2025-07-26,COD,Delivered
2191,427,2025-05-15,Debit Card,Cancelled
2192,505,2024-10-07,Credit Card,Cancelled
2193,679,2024-01-23,Credit Card,Cancelled
2194,962,2025-09-30,Debit Card,Delivered
2195,714,2025-09-22,Debit Card,Delivered
2196,892,2025-02-06,UPI,Delivered
2197,716,2024-07-06,Credit Card,Cancelled
2198,762,2025-01-20,UPI,Delivered
2199,744,2024-09-30,UPI,Cancelled
2200,625,2024-03-19,Credit Card,Delivered
2201,630,2024-05-18,Debit Card,Delivered
2202,635,2025-11-30,Debit Card,Cancelled
2203,271,2024-01-16,UPI,Delivered
2204,189,2024-05-12,Credit Card,Delivered
2205,843,2025-12-15,COD,Cancelled
2206,303,2024-07-11,Credit Card,Delivered
2207,557,2025-09-21,Credit Card,Delivered
2208,803,2025-03-08,Debit Card,Delivered
2209,281,2024-04-02,COD,Delivered
2210,6,2025-07-16,UPI,Cancelled
2211,679,2024-01-28,COD,Cancelled
2212,217,2024-06-30,Credit Card,Delivered
2213,577,2024-05-11,UPI,Delivered
2214,468,2025-03-03,Debit Card,Cancelled
2215,903,2025-01-19,UPI,Cancelled
2216,754,2025-12-30,Credit Card,Cancelled
2217,644,2024-12-07,Debit Card,Delivered
2218,352,2025-12-16,UPI,Delivered
2219,311,2024-03-13,COD,Delivered
2220,23,2025-08-25,Credit Card,Cancelled
2221,914,2024-12-15,UPI,Delivered
2222,953,2024-10-06,UPI,Delivered
2223,970,2025-07-16,COD,Cancelled
2224,31,2024-04-19,COD,Delivered
2225,789,2024-09-30,Credit Card,Delivered
2226,394,2024-11-12,Credit Card,Delivered
2227,313,2024-08-09,Debit Card,Delivered
2228,951,2025-04-19,UPI,Cancelled
2229,572,2024-12-16,COD,Delivered
2230,30,2024-06-22,Credit Card,Delivered
2231,820,2024-04-23,UPI,Cancelled
2232,137,2024-06-18,COD,Delivered
2233,641,2025-10-05,Credit Card,Delivered
2234,190,2024-03-30,Credit Card,Cancelled
2235,9,2024-10-06,Debit Card,Delivered
2236,419,2024-05-26,UPI,Delivered
2237,814,2024-07-15,Credit Card,Cancelled
2238,219,2024-05-21,COD,Delivered
2239,63,2024-03-28,Debit Card,Cancelled
2240,224,2024-09-17,Credit Card,Delivered
2241,922,2025-02-05,UPI,Delivered
2242,990,2025-09-06,Credit Card,Cancelled
2243,527,2025-07-02,UPI,Delivered
2244,482,2025-11-01,COD,Delivered
2245,679,2024-09-01,UPI,Delivered
2246,22,2025-02-02,Debit Card,Delivered
2247,684,2024-08-11,COD,Cancelled
2248,498,2024-08-10,UPI,Cancelled
2249,77,2025-01-31,Credit Card,Cancelled
2250,806,2025-08-12,Debit Card,Delivered
2251,150,2024-03-11,COD,Delivered
2252,631,2025-12-10,UPI,Delivered
2253,170,2024-03-11,UPI,Cancelled
2254,435,2025-07-13,Credit Card,Delivered
2255,391,2025-12-07,Credit Card,Cancelled
2256,292,2024-05-11,UPI,Delivered
2257,31,2025-12-24,Credit Card,Cancelled
2258,998,2025-03-19,UPI,Cancelled
2259,291,2024-03-05,COD,Cancelled
2260,369,2025-04-15,Credit Card,Cancelled
2261,841,2024-11-21,Debit Card,Cancelled
2262,636,2025-09-19,UPI,Cancelled
2263,25,2025-03-12,UPI,Delivered
2264,16,2025-02-27,Debit Card,Delivered
2265,656,2024-09-10,COD,Cancelled
2266,586,2024-11-19,COD,Delivered
2267,619,2024-02-22,UPI,Cancelled
2268,841,2024-12-27,UPI,Delivered
2269,55,2025-05-08,Credit Card,Cancelled
2270,89,2024-08-31,Debit Card,Cancelled
2271,453,2024-07-23,UPI,Delivered
2272,393,2025-02-02,UPI,Delivered
2273,569,2025-08-26,COD,Cancelled
2274,685,2025-10-12,UPI,Cancelled
2275,501,2024-06-04,UPI,Cancelled
2276,662,2024-09-08,Debit Card,Delivered
2277,469,2025-05-17,Debit Card,Delivered
2278,562,2025-03-21,UPI,Cancelled
2279,154,2025-09-18,COD,Delivered
2280,511,2024-09-24,COD,Delivered
2281,476,2025-09-14,Debit Card,Delivered
2282,678,2025-01-05,COD,Cancelled
2283,637,2025-05-18,UPI,Delivered
2284,867,2024-08-28,Credit Card,Delivered
2285,833,2025-01-13,Debit Card,Delivered
2286,156,2025-01-17,COD,Delivered
2287,854,2024-05-03,Debit Card,Cancelled
2288,213,2024-09-07,UPI,Delivered
2289,617,2024-05-18,Debit Card,Delivered
2290,141,2025-06-25,UPI,Delivered
2291,130,2024-02-03,Credit Card,Delivered
2292,900,2025-07-08,Debit Card,Delivered
2293,261,2025-07-02,Debit Card,Cancelled
2294,436,2025-12-04,Credit Card,Cancelled
2295,270,2025-09-26,Credit Card,Cancelled
2296,723,2025-01-14,Debit Card,Cancelled
2297,470,2025-12-30,COD,Delivered
2298,428,2025-05-02,Debit Card,Delivered
2299,447,2024-06-18,Debit Card,Delivered
2300,794,2025-06-09,COD,Delivered
2301,994,2024-08-19,COD,Cancelled
2302,295,2024-02-25,UPI,Delivered
2303,156,2025-09-11,UPI,Delivered
2304,621,2025-04-29,UPI,Delivered
2305,810,2025-06-23,UPI,Cancelled
2306,694,2024-01-10,UPI,Cancelled
2307,659,2025-09-09,COD,Delivered
2308,290,2025-08-13,COD,Delivered
2309,163,2025-12-06,UPI,Delivered
2310,898,2025-03-28,Credit Card,Delivered
2311,546,2024-03-27,Debit Card,Delivered
2312,434,2025-09-07,COD,Cancelled
2313,618,2024-06-05,COD,Cancelled
2314,527,2024-01-24,UPI,Cancelled
2315,178,2025-12-04,COD,Delivered
2316,797,2024-10-03,COD,Cancelled
2317,236,2025-11-30,COD,Cancelled
2318,587,2024-08-25,Credit Card,Delivered
2319,171,2025-06-22,Debit Card,Delivered
2320,81,2024-12-27,UPI,Cancelled
2321,675,2024-02-15,COD,Delivered
2322,63,2025-10-21,UPI,Delivered
2323,863,2024-02-12,COD,Delivered
2324,851,2024-09-09,UPI,Delivered
2325,353,2024-03-30,Credit Card,Delivered
2326,559,2024-09-06,UPI,Delivered
2327,701,2024-03-26,COD,Delivered
2328,427,2024-11-19,COD,Delivered
2329,229,2025-12-28,UPI,Delivered
2330,639,2024-01-31,Debit Card,Delivered
2331,552,2024-01-15,UPI,Delivered
2332,152,2024-01-15,Credit Card,Cancelled
2333,35,2024-12-24,Credit Card,Delivered
2334,977,2025-02-02,Debit Card,Delivered
2335,158,2024-09-12,Credit Card,Cancelled
2336,468,2025-12-11,COD,Delivered
2337,92,2024-03-30,Credit Card,Delivered
2338,396,2024-12-22,Debit Card,Delivered
2339,549,2025-09-16,UPI,Delivered
2340,55,2024-09-28,COD,Delivered
2341,862,2025-07-05,UPI,Delivered
2342,851,2024-10-26,Credit Card,Delivered
2343,682,2024-12-13,Credit Card,Delivered
2344,150,2025-08-21,Debit Card,Delivered
2345,658,2025-05-12,UPI,Cancelled
2346,940,2025-01-24,UPI,Delivered
2347,746,2025-02-17,UPI,Cancelled
2348,392,2024-12-27,COD,Delivered
2349,825,2024-12-15,UPI,Delivered
2350,90,2025-06-24,Debit Card,Delivered
2351,700,2025-10-19,Credit Card,Cancelled
2352,429,2025-06-23,COD,Delivered
2353,821,2025-03-04,COD,Delivered
2354,960,2025-12-22,Debit Card,Cancelled
2355,305,2024-01-14,UPI,Delivered
2356,404,2025-06-16,UPI,Delivered
2357,290,2024-04-05,Debit Card,Delivered
2358,27,2024-10-27,Credit Card,Cancelled
2359,263,2025-03-10,Credit Card,Cancelled
2360,267,2024-06-12,COD,Delivered
2361,411,2024-01-30,Credit Card,Delivered
2362,42,2024-01-29,COD,Delivered
2363,27,2024-05-09,COD,Cancelled
2364,272,2025-11-30,Debit Card,Cancelled
2365,670,2025-07-25,Debit Card,Delivered
2366,930,2024-08-27,UPI,Delivered
2367,361,2025-03-26,Credit Card,Cancelled
2368,360,2025-06-27,Credit Card,Cancelled
2369,682,2024-11-13,Debit Card,Delivered
2370,479,2024-12-12,Debit Card,Delivered
2371,391,2024-07-02,UPI,Delivered
2372,273,2025-05-12,Debit Card,Cancelled
2373,393,2025-05-20,Credit Card,Delivered
2374,546,2025-11-25,UPI,Delivered
2375,625,2025-06-02,Debit Card,Delivered
2376,326,2024-07-13,UPI,Delivered
2377,807,2024-09-20,UPI,Delivered
2378,847,2025-01-23,COD,Delivered
2379,848,2024-09-18,Credit Card,Delivered
2380,156,2024-09-24,COD,Delivered
2381,931,2024-09-20,Debit Card,Cancelled
2382,831,2024-06-14,Credit Card,Delivered
2383,321,2024-12-25,Debit Card,Delivered
2384,176,2025-01-04,Debit Card,Delivered
2385,119,2024-10-13,COD,Cancelled
2386,317,2024-02-05,Credit Card,Cancelled
2387,598,2024-09-23,COD,Cancelled
2388,776,2024-03-05,UPI,Delivered
2389,838,2025-11-30,COD,Delivered
2390,753,2024-12-14,UPI,Delivered
2391,198,2025-05-09,Debit Card,Delivered
2392,982,2024-02-08,COD,Delivered
2393,298,2024-01-11,Credit Card,Delivered
2394,186,2025-07-31,Debit Card,Delivered
2395,549,2024-03-27,COD,Delivered
2396,177,2024-02-02,UPI,Cancelled
2397,991,2024-01-08,Credit Card,Cancelled
2398,621,2024-11-18,Credit Card,Cancelled
2399,43,2024-01-07,UPI,Delivered
2400,103,2025-08-13,COD,Delivered
2401,730,2025-01-12,UPI,Delivered
2402,60,2024-08-12,COD,Cancelled
2403,242,2025-06-01,COD,Cancelled
2404,282,2025-10-20,Debit Card,Cancelled
2405,273,2024-05-15,COD,Cancelled
2406,299,2025-08-19,Credit Card,Cancelled
2407,166,2024-05-06,COD,Delivered
2408,141,2024-07-20,Credit Card,Delivered
2409,196,2025-01-02,Credit Card,Cancelled
2410,527,2024-09-25,UPI,Delivered
2411,235,2024-12-12,UPI,Cancelled
2412,471,2024-04-13,COD,Cancelled
2413,814,2025-06-28,Debit Card,Delivered
2414,186,2025-05-03,COD,Cancelled
2415,975,2024-03-21,COD,Delivered
2416,877,2024-10-27,COD,Delivered
2417,630,2025-06-12,Debit Card,Delivered
2418,737,2024-09-24,Debit Card,Delivered
2419,59,2025-10-12,Debit Card,Delivered
2420,234,2024-12-07,Credit Card,Delivered
2421,369,2025-11-24,UPI,Cancelled
2422,860,2024-09-13,COD,Delivered
2423,826,2025-12-10,UPI,Delivered
2424,349,2025-03-14,Debit Card,Delivered
2425,114,2025-01-07,UPI,Delivered
2426,202,2024-10-05,UPI,Cancelled
2427,178,2024-11-06,Credit Card,Delivered
2428,974,2024-10-18,Credit Card,Delivered
2429,142,2024-12-11,Credit Card,Cancelled
2430,366,2025-02-08,COD,Delivered
2431,951,2025-03-05,Debit Card,Delivered
2432,238,2025-11-25,Debit Card,Delivered
2433,261,2025-12-06,Credit Card,Delivered
2434,112,2025-04-14,UPI,Cancelled
2435,283,2026-01-02,Debit Card,Cancelled
2436,874,2024-07-12,Credit Card,Cancelled
2437,84,2025-07-27,COD,Cancelled
2438,650,2024-01-11,COD,Delivered
